timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Corrected_Mag_x,Corrected_Mag_y,Corrected_Mag_z
1730865013774,-17.4807,2.6991,2.2505,5.9629,-3.5979,6.8341,1.2156,0.7335,1.3933,0.95019463184621,0.757967899891186,0.824388925160198
1730865013784,-14.3405,0.942,0.9121,5.9899,-3.5979,6.6443,1.2211,0.7335,1.3546,0.95569463184621,0.757967899891186,0.785688925160198
1730865013793,-8.8301,-2.5794,0.7925,5.6732,-4.423,6.4791,1.1566,0.9017,1.3209,0.89119463184621,0.926167899891186,0.751988925160198
1730865013803,-8.7777,-4.6879,-2.1907,5.3929,-4.4858,6.5174,1.0994,0.9145,1.3287,0.833994631846209,0.938967899891186,0.759788925160198
1730865013814,-9.331,-5.5104,-1.742,5.1127,-4.3643,6.8311,1.0423,0.921,1.3946,0.77689463184621,0.945467899891186,0.825688925160198
1730865013824,-8.1497,-1.8467,-4.0075,4.8391,-4.505,6.8407,0.9907,0.887,1.4089,0.72529463184621,0.911467899891186,0.839988925160198
1730865013834,-8.2992,1.0243,-5.7197,4.8972,-4.3409,6.8904,0.9984,0.885,1.4047,0.732994631846209,0.909467899891186,0.835788925160198
1730865013844,-9.0095,2.6243,-8.5609,4.9864,-4.3948,6.8515,1.0166,0.8959,1.3968,0.751194631846209,0.920367899891186,0.827888925160198
1730865013853,-9.9217,3.8655,-8.1721,5.1283,-4.2882,6.7102,1.0455,0.8742,1.368,0.78009463184621,0.898667899891186,0.799088925160198
1730865013863,-10.4226,3.7084,-5.3533,5.1977,-4.2355,6.5593,1.0596,0.8635,1.3372,0.79419463184621,0.887967899891186,0.768288925160198
1730865013874,-11.0282,2.5047,-3.7084,5.154,-4.1206,6.7683,1.0126,0.7972,1.3784,0.747194631846209,0.821667899891186,0.809488925160198
1730865013884,-9.3759,1.6673,1.5476,4.7954,-4.0451,6.6545,0.9776,0.8247,1.3566,0.71219463184621,0.849167899891186,0.787688925160198
1730865013894,-8.6282,4.5458,0.2542,4.8684,-4.2248,6.5928,0.9925,0.8613,1.3441,0.72709463184621,0.885767899891186,0.775188925160198
1730865013904,-9.5852,8.5086,1.6374,5.1109,-4.1302,6.5665,1.0419,0.842,1.3387,0.77649463184621,0.866467899891186,0.769788925160198
1730865013914,-11.0731,10.0039,2.729,5.3151,-3.9451,6.4354,1.0836,0.8043,1.312,0.818194631846209,0.828767899891186,0.743088925160198
1730865013924,-11.3572,9.5329,3.7683,5.2642,-4.011,6.4186,1.0732,0.8177,1.3085,0.807794631846209,0.842167899891186,0.739588925160198
1730865013934,-11.0432,10.9236,9.7123,5.0816,-4.1361,6.406,1.0283,0.8333,1.2958,0.76289463184621,0.857767899891186,0.726888925160198
1730865013944,-12.6881,13.4806,12.9946,4.9996,-4.2008,6.1755,1.0192,0.8564,1.259,0.75379463184621,0.880867899891186,0.690088925160198
1730865013953,-13.7274,15.305,14.0937,5.0409,-4.2248,6.1186,1.0277,0.8613,1.2474,0.76229463184621,0.885767899891186,0.678488925160198
1730865013963,-16.262,16.8676,13.6975,4.9475,-4.5182,5.9516,1.0086,0.9211,1.2133,0.743194631846209,0.945567899891186,0.644388925160198
1730865013974,-20.7705,19.477,13.1591,5.3648,-4.038,5.9947,1.0937,0.8232,1.2221,0.828294631846209,0.847667899891186,0.653188925160198
1730865013984,-24.337,20.0527,10.7067,5.2307,-3.8194,5.8917,1.0664,0.7786,1.1866,0.80099463184621,0.803067899891186,0.617688925160198
1730865013994,-32.6063,31.9184,-2.9159,5.1427,-3.8254,5.8204,1.1528,0.7161,1.1557,0.88739463184621,0.740567899891186,0.586788925160198
1730865014004,-35.5297,34.8419,-11.9554,6.1833,-3.8487,5.7199,1.2606,0.7846,1.1661,0.995194631846209,0.809067899891186,0.597188925160198
1730865014023,-38.5653,23.9556,1.271,6.4276,-3.165,5.6504,1.3104,0.6452,1.1519,1.04499463184621,0.669667899891186,0.582988925160198
1730865014033,-36.7709,16.4788,5.1589,6.2156,-2.7925,5.8576,1.2672,0.5693,1.1942,1.00179463184621,0.593767899891186,0.625288925160198
1730865014043,-32.9129,12.5386,4.0748,6.1228,-2.7249,5.9743,1.307,0.5142,1.1408,1.04159463184621,0.538667899891186,0.571888925160198
1730865014053,-26.1463,14.1984,-1.4205,6.6898,-3.077,5.5462,1.3638,0.6273,1.1307,1.09839463184621,0.651767899891186,0.561788925160198
1730865014063,-24.4042,7.5291,-3.0355,6.5054,-3.6398,5.727,1.3262,0.742,1.1676,1.06079463184621,0.766467899891186,0.598688925160198
1730865014073,-26.4529,1.6523,6.43,5.9941,-3.5362,5.8175,1.222,0.7209,1.186,0.95659463184621,0.745367899891186,0.617088925160198
1730865014083,-28.3894,0.1644,12.9872,5.4714,-3.3542,5.8803,1.1154,0.6838,1.1988,0.849994631846209,0.708267899891186,0.629888925160198
1730865014093,-29.3016,3.8655,10.4824,5.1612,-3.6518,5.8522,1.0522,0.7445,1.1931,0.78679463184621,0.768967899891186,0.624188925160198
1730865014103,-32.2848,18.2209,8.1571,5.2762,-3.5015,5.8851,1.117,0.65,1.2426,0.85159463184621,0.674467899891186,0.673688925160198
1730865014113,-32.4568,20.0004,9.5254,5.4211,-3.226,6.0396,1.1052,0.6577,1.2313,0.83979463184621,0.682167899891186,0.662388925160198
1730865014123,-32.2848,21.892,9.6151,5.4863,-3.2883,6.0522,1.1185,0.6704,1.2338,0.85309463184621,0.694867899891186,0.664888925160198
1730865014133,-32.9353,24.4715,10.3553,5.736,-3.2518,5.8779,1.1694,0.6629,1.1983,0.90399463184621,0.687367899891186,0.629388925160198
1730865014143,-33.2344,24.9575,10.3852,5.8749,-3.5152,5.4283,1.1977,0.7166,1.1066,0.93229463184621,0.741067899891186,0.537688925160198
1730865014153,-34.9765,22.8416,8.8301,5.9444,-3.8601,5.3528,1.2119,0.7244,1.1719,0.94649463184621,0.748867899891186,0.602988925160198
1730865014164,-40.9579,15.6863,18.5798,5.8785,-3.6074,5.7486,1.1574,0.5728,1.2719,0.89199463184621,0.597267899891186,0.702988925160198
1730865014173,-41.0401,15.5293,21.9892,5.5007,-2.3938,6.3006,1.1214,0.488,1.2845,0.855994631846209,0.512467899891186,0.715588925160198
1730865014183,-38.8868,18.191,15.5293,5.3277,-2.8716,6.3198,1.0861,0.5854,1.2884,0.82069463184621,0.609867899891186,0.719488925160198
1730865014193,-38.1317,23.4098,11.0955,5.3858,-3.4027,6.2527,1.098,0.6937,1.2747,0.83259463184621,0.718167899891186,0.705788925160198
1730865014203,-40.8457,30.5726,14.5274,5.6905,-3.4152,6.1234,1.1601,0.6962,1.2484,0.894694631846209,0.720667899891186,0.679488925160198
1730865014213,-45.13,34.1241,17.6452,5.8109,-3.2248,6.1887,1.1843,0.598,1.3084,0.918894631846209,0.622467899891186,0.739488925160198
1730865014223,-49.8403,37.8849,21.8995,5.9857,-2.556,6.5635,1.2203,0.5211,1.3381,0.954894631846209,0.545567899891186,0.769188925160198
1730865014233,-49.5861,41.5037,24.4267,6.3102,-1.9459,6.5617,1.2864,0.3967,1.3377,1.02099463184621,0.421167899891186,0.768788925160198
1730865014243,-46.73,43.6495,22.5799,6.5839,-1.8273,6.4402,1.3422,0.3725,1.3129,1.07679463184621,0.396967899891186,0.743988925160198
1730865014253,-43.8365,42.0794,18.4004,6.6395,-2.3417,6.403,1.3536,0.4774,1.3054,1.08819463184621,0.501867899891186,0.736488925160198
1730865014263,-42.7374,40.4644,23.4771,6.8575,-2.2992,6.3707,1.398,0.4687,1.2988,1.13259463184621,0.493167899891186,0.729888925160198
1730865014273,-42.0046,36.083,28.2249,7.1784,-1.5549,6.1276,1.5057,0.312,1.2685,1.24029463184621,0.336467899891186,0.699588925160198
1730865014283,-31.9259,29.5558,21.0247,7.5574,-1.5208,6.0935,1.5407,0.31,1.2423,1.27529463184621,0.334467899891186,0.673388925160198
1730865014293,-26.8193,22.2285,17.2265,7.6544,-1.7202,6.033,1.5605,0.3507,1.2299,1.29509463184621,0.375167899891186,0.660988925160198
1730865014303,-23.4771,14.6321,16.5312,7.7143,-1.6184,6.112,1.5727,0.3299,1.246,1.30729463184621,0.354367899891186,0.677088925160198
1730865014313,-21.0845,6.8038,15.948,7.5736,-1.6268,6.2527,1.544,0.3316,1.2747,1.27859463184621,0.356067899891186,0.705788925160198
1730865014323,-18.8639,0.5084,15.4321,7.4898,-1.5328,6.2857,1.5269,0.375,1.3106,1.26149463184621,0.399467899891186,0.741688925160198
1730865014333,-13.0769,-11.2077,15.2751,7.2736,-1.7705,6.4288,1.4547,0.3609,1.3968,1.18929463184621,0.385367899891186,0.827888925160198
1730865014353,-11.0058,-12.8376,16.8676,6.4731,-1.8471,6.912,1.3197,0.3765,1.4091,1.05429463184621,0.400967899891186,0.840188925160198
1730865014372,-17.1667,0.8822,4.7253,7.0605,-1.6998,7.0617,1.4394,0.3465,1.4396,1.17399463184621,0.370967899891186,0.870688925160198
1730865014382,-17.9144,2.0411,4.5608,7.0587,-1.5202,7.1664,1.3996,0.289,1.4335,1.13419463184621,0.313467899891186,0.864588925160198
1730865014392,-14.2807,4.9421,7.0057,6.6922,-1.6854,6.703,1.3643,0.3436,1.3665,1.09889463184621,0.368067899891186,0.797588925160198
1730865014402,-13.4881,8.0749,2.3626,6.7054,-1.8854,6.7449,1.367,0.3843,1.3751,1.10159463184621,0.408767899891186,0.806188925160198
1730865014412,-13.8694,12.3068,1.8991,6.9066,-1.7465,6.5791,1.408,0.356,1.3413,1.14259463184621,0.380467899891186,0.772388925160198
1730865014422,-14.4377,14.9237,1.4878,7.1173,-1.6004,6.4515,1.451,0.3262,1.3153,1.18559463184621,0.350667899891186,0.746388925160198
1730865014432,-14.6171,14.3704,-2.1234,7.3766,-1.4094,6.5707,1.5039,0.2873,1.3395,1.23849463184621,0.311767899891186,0.770588925160198
1730865014441,-13.4208,10.4301,0.8897,7.4371,-1.0897,6.5485,1.5003,0.1894,1.3261,1.23489463184621,0.213867899891186,0.757188925160198
1730865014451,-10.6694,9.9665,-5.0617,7.3784,0.8436,6.8012,1.5042,0.1719,1.3865,1.23879463184621,0.196367899891186,0.817588925160198
1730865014462,-7.7609,9.0917,-6.5571,7.3928,0.7682,6.9838,1.5072,0.1566,1.4238,1.24179463184621,0.181067899891186,0.854888925160198
1730865014472,-3.0505,6.4973,-5.6375,7.3149,0.8909,6.8228,1.4913,0.1816,1.3909,1.22589463184621,0.206067899891186,0.821988925160198
1730865014482,2.5047,3.0729,-5.8842,7.1281,-1.619,6.2078,1.4532,0.33,1.2656,1.18779463184621,0.354467899891186,0.696688925160198
1730865014492,3.7084,0.2317,-4.4786,7.2437,-1.8226,6.227,1.4768,0.309,1.3248,1.21139463184621,0.333467899891186,0.755888925160198
1730865014502,4.4187,-9.0544,4.7178,7.3628,-1.3837,6.4982,1.4282,0.347,1.3354,1.16279463184621,0.371467899891186,0.766488925160198
1730865014512,3.8281,-10.8338,6.43,6.7773,-1.5352,6.3905,1.3817,0.3129,1.3028,1.11629463184621,0.337367899891186,0.733888925160198
1730865014522,1.8467,-5.0917,7.0356,7.1766,0.9891,6.6336,1.4631,0.2016,1.3524,1.19769463184621,0.226067899891186,0.783488925160198
1730865014532,3.6711,-2.901,6.1608,7.3988,-1.0735,6.8072,1.5084,0.2188,1.3878,1.24299463184621,0.243267899891186,0.818888925160198
1730865014542,5.6748,-7.9104,4.83,7.1335,-1.3897,6.8952,1.4543,0.2833,1.4057,1.18889463184621,0.307767899891186,0.836788925160198
1730865014552,6.5422,-10.2806,9.0768,6.9269,-1.1783,6.9689,1.4046,0.1718,1.38,1.13919463184621,0.196267899891186,0.811088925160198
1730865014562,14.5349,-7.3497,0.3588,7.1311,0.5927,6.3246,1.4538,0.1208,1.2894,1.18839463184621,0.145267899891186,0.720488925160198
1730865014572,17.2415,-8.2543,-26.0043,7.8335,0.9442,6.0294,1.597,0.1925,1.2292,1.33159463184621,0.216967899891186,0.660288925160198
1730865014582,20.3668,-17.1144,-42.6028,8.4717,-2.0166,6.2288,1.7271,0.4111,1.2698,1.46169463184621,0.435567899891186,0.700888925160198
1730865014602,20.7182,-38.0195,13.0694,6.4485,-2.0291,6.8036,1.3146,0.4136,1.387,1.04919463184621,0.438067899891186,0.818088925160198
1730865014612,15.8433,-17.6153,1.1065,5.9031,-1.3489,6.4473,1.2797,0.3885,1.3937,1.01429463184621,0.412967899891186,0.824788925160198
1730865014622,11.1553,-9.5254,-12.075,6.8186,-1.8567,6.8934,1.3901,0.3785,1.4053,1.12469463184621,0.402967899891186,0.836388925160198
1730865014632,9.4731,-4.3814,-6.2057,7.0671,-1.8525,6.5551,1.4407,0.3776,1.3364,1.17529463184621,0.402067899891186,0.767488925160198
1730865014642,7.4095,-4.5758,-3.6711,6.9994,-1.9926,6.2372,1.427,0.4062,1.2716,1.16159463184621,0.430667899891186,0.702688925160198
1730865014652,4.1571,-4.6206,-3.544,6.9856,-1.8842,6.1611,1.4241,0.3841,1.2561,1.15869463184621,0.408567899891186,0.687188925160198
1730865014660,1.5103,-2.9309,0.0074,7.003,-1.8297,6.3911,1.4277,0.373,1.3352,1.16229463184621,0.397467899891186,0.766288925160198
1730865014670,0.2392,-1.8617,1.0018,6.8964,-1.6944,6.5491,1.4196,0.2593,1.3138,1.15419463184621,0.283767899891186,0.744888925160198
1730865014681,-1.3383,2.7439,0,7.1736,-1.2711,6.2216,1.4625,0.2591,1.2684,1.19709463184621,0.283567899891186,0.699488925160198
1730865014692,-2.8636,3.5739,-10.632,7.3922,-1.4801,6.2498,1.507,0.3017,1.2741,1.24159463184621,0.326167899891186,0.705188925160198
1730865014701,-4.8225,2.0336,-16.3143,7.6215,-1.3663,6.2174,1.5538,0.2785,1.2675,1.28839463184621,0.302967899891186,0.698588925160198
1730865014711,-6.8936,0.5981,-17.9518,7.6461,0.7508,6.439,1.5588,0.153,1.3127,1.29339463184621,0.177467899891186,0.743788925160198
1730865014721,-6.5422,-2.8038,-21.6752,7.5431,0.4448,6.418,1.5101,0.1942,1.3497,1.24469463184621,0.218667899891186,0.780788925160198
1730865014731,1.9813,-5.9515,-29.2193,7.3754,-1.0196,6.6222,1.5036,0.2078,1.35,1.23819463184621,0.232267899891186,0.781088925160198
1730865014741,6.5646,-5.0991,-24.808,7.5047,-1.2046,6.5186,1.53,0.2456,1.3289,1.26459463184621,0.270067899891186,0.759988925160198
1730865014751,11.9853,-9.645,-20.4191,7.3598,-1.7543,6.5958,1.5004,0.3576,1.3447,1.23499463184621,0.382067899891186,0.775788925160198
1730865014761,15.9181,-15.3947,-11.5965,6.9467,-2.0698,6.2432,1.4162,0.4219,1.2728,1.15079463184621,0.446367899891186,0.703888925160198
1730865014780,19.6714,-21.6229,-3.4169,6.3222,-2.307,6.6455,1.2441,0.4943,1.4083,0.97869463184621,0.518767899891186,0.839388925160198
1730865014790,24.1201,-20.3742,0.2392,6.0809,-2.2716,7.3167,1.2397,0.4631,1.4916,0.97429463184621,0.487567899891186,0.922688925160198
1730865014801,26.2734,-18.5574,3.6711,6.1833,-2.1998,7.185,1.2606,0.4484,1.4648,0.995194631846209,0.472867899891186,0.895888925160198
1730865014811,28.9801,-15.7835,9.4282,6.415,-2.0842,6.9976,1.3078,0.4249,1.4266,1.04239463184621,0.449367899891186,0.857688925160198
1730865014821,31.0661,-16.0826,11.4544,6.5503,-1.9681,6.7761,1.3354,0.4012,1.3814,1.06999463184621,0.425667899891186,0.812488925160198
1730865014831,33.8998,-16.2022,11.9255,6.8533,-1.8603,6.3174,1.3972,0.3792,1.1905,1.13179463184621,0.403667899891186,0.621588925160198
1730865014841,31.2979,-20.3742,4.7926,7.5119,-1.9004,5.8396,1.6411,0.3747,1.1918,1.37569463184621,0.399167899891186,0.622888925160198
1730865014851,29.324,-33.4138,4.3589,7.8215,-1.9914,6.3282,1.5946,0.406,1.2901,1.32919463184621,0.430467899891186,0.721188925160198
1730865014861,30.1913,-49.3992,9.5104,6.6916,-2.3309,6.8856,1.3642,0.4752,1.4038,1.09879463184621,0.499667899891186,0.834888925160198
1730865014871,30.0717,-57.6461,12.7404,5.4438,-2.5764,7.3826,1.1098,0.5252,1.5051,0.844394631846209,0.549667899891186,0.936188925160198
1730865014881,29.9072,-52.7264,12.7703,4.9253,-2.4848,7.6634,1.0041,0.5065,1.5623,0.73869463184621,0.530967899891186,0.993388925160198
1730865014891,31.724,-40.6513,10.6993,5.2462,-2.3477,7.7239,1.1734,0.4603,1.543,0.90799463184621,0.484767899891186,0.974088925160198
1730865014901,42.7748,-29.7801,12.1647,6.0869,-2.4962,7.0796,1.2409,0.5089,1.4433,0.975494631846209,0.533367899891186,0.874388925160198
1730865014910,47.4253,-32.4194,14.5349,6.0348,-2.947,6.6443,1.2303,0.6008,1.3546,0.964894631846209,0.625267899891186,0.785688925160198
1730865014920,48.2553,-33.526,17.9966,6.1234,-2.0926,6.8353,1.2484,0.4266,1.3935,0.982994631846209,0.451067899891186,0.824588925160198
1730865014931,55.9863,-32.8755,27.7015,5.9121,-3.4009,6.6467,1.2053,0.6933,1.3551,0.93989463184621,0.717767899891186,0.786188925160198
1730865014941,46.0047,-29.5707,17.1069,6.0444,-2.7075,6.3402,1.2322,0.552,1.2926,0.96679463184621,0.576467899891186,0.723688925160198
1730865014951,38.2289,-22.707,9.6076,6.0516,-3.0111,6.1498,1.2703,0.7603,1.2175,1.00489463184621,0.784767899891186,0.648588925160198
1730865014961,30.1315,-26.752,2.1308,6.3719,-3.1937,6.6749,1.299,0.6511,1.3608,1.03359463184621,0.675567899891186,0.791888925160198
1730865014971,29.6604,-37.4139,-4.8075,5.472,-3.4045,6.5791,1.1156,0.694,1.3413,0.850194631846209,0.718467899891186,0.772388925160198
1730865014981,33.2044,-36.0157,1.7495,5.1468,-4.1014,6.1294,1.0493,0.8361,1.2496,0.783894631846209,0.860567899891186,0.680688925160198
1730865014991,28.995,-28.2772,-2.2131,5.9079,-3.7182,5.8905,1.2044,0.758,1.2009,0.938994631846209,0.782467899891186,0.631988925160198
1730865015001,27.552,-31.6119,-6.6767,6.8455,-3.9775,5.7672,1.3956,0.9671,1.3994,1.13019463184621,0.991567899891186,0.830488925160198
1730865015011,25.4884,-63.1042,41.5261,6.8222,-4.6852,6.8641,1.0415,0.8955,1.3406,0.77609463184621,0.919967899891186,0.771688925160198
1730865015021,22.9837,-61.6088,62.1098,4.3547,-3.6003,6.0498,0.8878,0.734,1.2333,0.62239463184621,0.758467899891186,0.664388925160198
1730865015031,18.9761,-49.6983,45.5113,4.7157,-2.8434,6.9455,0.9614,0.5797,1.416,0.69599463184621,0.604167899891186,0.847088925160198
1730865015041,17.3088,-37.9597,23.0435,5.0295,-2.9279,6.6623,1.0253,0.5969,1.3582,0.75989463184621,0.621367899891186,0.789288925160198
1730865015051,20.606,-28.5763,16.4489,5.4414,-3.5122,6.4575,1.1093,0.716,1.3165,0.843894631846209,0.740467899891186,0.747588925160198
1730865015061,20.2995,-25.922,16.8228,6.3863,-2.9075,6.2935,1.4063,0.5418,1.2868,1.14089463184621,0.566267899891186,0.717888925160198
1730865015070,22.2509,-44.0084,20.1499,6.2533,-3.7601,6.5719,1.2749,0.7666,1.3398,1.00949463184621,0.791067899891186,0.770888925160198
1730865015080,21.3761,-55.1863,30.3857,5.2265,-4.2703,6.5533,1.0655,0.8706,1.336,0.800094631846209,0.895067899891186,0.767088925160198
1730865015090,16.7929,-55.0068,46.3412,3.9493,-4.6313,6.7952,0.8051,0.9442,1.3853,0.53969463184621,0.968667899891186,0.816388925160198
1730865015100,10.5497,-44.2851,58.5284,3.5709,-4.5068,7.1808,0.728,0.9188,1.4639,0.46259463184621,0.943267899891186,0.894988925160198
1730865015110,4.0524,-27.4099,62.7304,4.3451,-3.8344,7.367,0.8858,0.7817,1.5019,0.62039463184621,0.806167899891186,0.932988925160198
1730865015120,3.5514,-20.5014,90.245,5.1492,-3.6086,8.5741,1.0737,0.5869,1.5236,0.80829463184621,0.611367899891186,0.954688925160198
1730865015130,21.0546,-10.1385,127.4047,6.7048,-1.8735,5.5995,1.3669,0.3819,1.1416,1.10149463184621,0.406367899891186,0.572688925160198
1730865015150,16.6433,-50.5282,109.6997,7.3916,-1.3663,6.7581,1.5069,0.2785,1.3778,1.24149463184621,0.302967899891186,0.808888925160198
1730865015170,24.8304,-82.2224,96.204,4.4721,-3.2284,7.094,0.9117,0.5957,1.4776,0.646294631846209,0.620167899891186,0.908688925160198
1730865015180,0.1794,-57.2798,62.0649,4.1715,-2.9338,7.2479,0.8554,0.5034,1.4763,0.58999463184621,0.527867899891186,0.907388925160198
1730865015190,-3.6412,-42.1617,48.7338,4.7145,-2.4656,7.0718,0.9611,0.5026,1.4417,0.69569463184621,0.527067899891186,0.872788925160198
1730865015199,-11.1479,-27.9782,37.7503,5.3702,-1.7208,6.7288,1.0948,0.3508,1.3718,0.82939463184621,0.375267899891186,0.802888925160198
1730865015220,-17.2041,-24.2098,25.294,6.1599,-1.8357,7.0581,1.2558,0.3742,1.4389,0.99039463184621,0.398667899891186,0.869988925160198
1730865015240,-14.0937,-33.6755,42.4607,4.493,-1.2789,7.6407,0.916,0.2607,1.5577,0.65059463184621,0.285167899891186,0.988788925160198
1730865015260,-16.9723,-9.5628,2.5196,5.7851,-1.1657,7.397,1.1794,0.2376,1.508,0.91399463184621,0.262067899891186,0.939088925160198
1730865015270,-14.7367,-9.832,-4.2842,6.7946,-1.1406,7.3365,1.3852,0.2325,1.4957,1.11979463184621,0.256967899891186,0.926788925160198
1730865015279,-5.6748,-24.9949,1.4953,7.1102,0.7723,7.1688,1.4495,0.1574,1.4615,1.18409463184621,0.181867899891186,0.892588925160198
1730865015289,8.845,-65.5865,28.8903,6.7934,-1.3471,7.1575,1.0708,0.4267,1.5567,0.80539463184621,0.451167899891186,0.987788925160198
1730865015300,16.0975,-69.0258,32.1427,4.2882,-1.3651,8.1179,0.8742,0.2783,1.655,0.60879463184621,0.302767899891186,1.0860889251602
1730865015310,13.7348,-58.1695,29.4511,3.268,-1.9872,8.1951,0.6662,0.4051,1.6707,0.40079463184621,0.429567899891186,1.1017889251602
1730865015320,7.9403,-41.4364,9.5703,3.2464,-2.1243,8.734,0.6618,0.4331,1.7806,0.39639463184621,0.457567899891186,1.2116889251602
1730865015330,0.1719,-20.0901,-5.4356,3.3733,-2.2399,8.6609,0.6877,0.4566,1.7657,0.42229463184621,0.481067899891186,1.1967889251602
1730865015340,-5.473,-3.4019,-14.3778,4.0637,-2.2716,8.4622,0.8284,0.6818,1.6284,0.56299463184621,0.706267899891186,1.0594889251602
1730865015349,-6.8412,2.7514,-12.5984,4.308,-3.2877,7.9873,0.9233,0.7297,1.5334,0.65789463184621,0.754167899891186,0.964488925160198
1730865015359,-11.3049,3.0654,-1.2336,4.6002,-3.1356,7.5556,0.9378,0.6392,1.5404,0.67239463184621,0.663667899891186,0.971488925160198
1730865015369,-16.6508,1.3233,0.4635,4.6367,-2.0908,7.6832,0.9453,0.4262,1.5664,0.67989463184621,0.450667899891186,0.997488925160198
1730865015380,-16.6284,1.2187,-1.1514,4.6684,-1.6022,7.9071,0.9517,0.3266,1.612,0.68629463184621,0.351067899891186,1.0430889251602
1730865015389,-8.5908,-1.9589,-2.0935,4.3972,-2.4638,8.0538,0.8964,0.5023,1.6419,0.63099463184621,0.526767899891186,1.0729889251602
1730865015399,-1.0766,-6.1534,0.7476,3.9092,-3.2398,7.84,0.801,0.5937,1.4832,0.53559463184621,0.618167899891186,0.914288925160198
1730865015409,-9.7572,11.4021,3.9851,4.787,-2.4045,7.0718,0.9759,0.4902,1.4417,0.71049463184621,0.514667899891186,0.872788925160198
